# config=big_only_a76 binary=bench_gdn_rk3588_a76 affinity=4-7 extra= therm_before=38846
model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
# --- A76 on big cores (concurrent with A55 on little): ---
model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
Qwen3.5-4B,gdn_cumdecay,neon,64,4096,30,85.464,89.548,4.8,22.85,3.07
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,30,308.313,401.361,30.2,9.60,1.70
Qwen3.5-4B,gdn_causal_dwconv1d,neon,64,4096,30,141.760,154.594,9.1,14.53,14.79
Qwen3.5-4B,gdn_cumdecay_f16,neon,64,4096,30,44.629,52.212,17.0,32.82,5.87
Qwen3.5-4B,gdn_gated_scan_f16,neon,64,4096,30,406.612,608.459,49.6,7.24,1.29
Qwen3.5-4B,gdn_cumdecay_bf16,neon,64,4096,30,58.046,69.130,19.1,25.24,4.52
Qwen3.5-4B,gdn_gated_scan_bf16,neon,64,4096,30,381.527,525.619,37.8,7.72,1.37
Qwen3.5-4B,gdn2_gated_scan,neon,64,4096,30,590.957,683.131,15.6,8.31,1.77
Qwen3.5-0.8B,gdn_cumdecay,neon,64,2048,30,46.086,49.295,7.0,21.19,2.84
Qwen3.5-0.8B,gdn_gated_scan,neon,64,2048,30,123.383,133.885,8.5,12.00,2.12
Qwen3.5-0.8B,gdn_causal_dwconv1d,neon,64,2048,30,41.711,44.628,7.0,24.69,25.14
Qwen3.5-0.8B,gdn_cumdecay_f16,neon,64,2048,30,21.585,22.168,2.7,33.93,6.07
Qwen3.5-0.8B,gdn_gated_scan_f16,neon,64,2048,30,121.342,134.467,10.8,12.13,2.16
Qwen3.5-0.8B,gdn_cumdecay_bf16,neon,64,2048,30,28.877,29.460,2.0,25.36,4.54
Qwen3.5-0.8B,gdn_gated_scan_bf16,neon,64,2048,30,123.967,131.259,5.9,11.88,2.11
Qwen3.5-0.8B,gdn2_gated_scan,neon,64,2048,30,246.476,261.935,6.3,9.97,2.13
